video_id	video_title	date	segment_number	segment_timestamp	segment_url	segment_topic	reference	article_link	segment_name	doi	open_alex_id	classification
uKhwFUtFg74	Badania sabotażu Nord Stream - Rosołek na Bennu - Matriarchat u Celtów | Czytamy naturę #237	2025-02-10T09:01:05Z	1)	06:34	https://www.youtube.com/watch?v=uKhwFUtFg74&t=394s	badaniach nad ilością gazu uwolnionego wskutek zniszczenia gazociągu Nord Stream	Harris, S. J., Schwietzke, S., France, J. L., Velandia Salinas, N., Meixus Fernandez, T., Randles, C., ... & Zhang, Y. (2025). Methane emissions from the Nord Stream subsea pipeline leaks. Nature, 637, 1124–1130 (2025).	https://www.nature.com/articles/s41586-024-08396-8	Badania sabotażu Nord Stream	https://doi.org/10.1038/s41586-024-08396-8	https://openalex.org/W4406385609	Wytwarzanie|Materiały|Urządzenia osmotyczne
uKhwFUtFg74	Badania sabotażu Nord Stream - Rosołek na Bennu - Matriarchat u Celtów | Czytamy naturę #237	2025-02-10T09:01:05Z	2)	13:50	https://www.youtube.com/watch?v=uKhwFUtFg74&t=830s	śladach po wyparowującej wodzie na asteroidzie Bennu	McCoy, T. J., Russell, S. S., Zega, T. J., Thomas-Keprta, K. L., Singerling, S. A., Brenker, F. E., ... & Lauretta, D. S. (2025). An evaporite sequence from ancient brine recorded in Bennu samples. Nature, 637(8048), 1072-1077.	https://www.nature.com/articles/s41586-024-08495-6	Rosołek na Bennu	https://doi.org/10.1038/s41586-024-08495-6	https://openalex.org/W4406939472	Fizyka|Kosmos|Asteroidy i wietrzenie kosmiczne
uKhwFUtFg74	Badania sabotażu Nord Stream - Rosołek na Bennu - Matriarchat u Celtów | Czytamy naturę #237	2025-02-10T09:01:05Z	3)	21:07	https://www.youtube.com/watch?v=uKhwFUtFg74&t=1267s	relacjach rodzinnych u brytyjskich Celtów, wskazujących na dominującą rolę kobiet.	Cassidy, L. M., Russell, M., Smith, M., Delbarre, G., Cheetham, P., Manley, H., ... & Bradley, D. G. (2025). Continental influx and pervasive matrilocality in Iron Age Britain. Nature, 637, 1136–1142 (2025).	https://www.nature.com/articles/s41586-024-08409-6	Matriarchat u Celtów	https://doi.org/10.1038/s41586-024-08409-6	https://openalex.org/W4406385616	Społeczeństwo|Historia i kultura|Ewolucja człowieka, początki cywilizacji
BV24y2poRII	Naprawa genetyczna człowieka - Planety lawowe - Pianista z egzoszkieletem | Czytamy naturę #236	2025-02-03T09:00:10Z	1)	03:37	https://www.youtube.com/watch?v=BV24y2poRII&t=217s	perspektywach na edycję genomu ludzkiego w celu zmniejszenia ryzyka zapadania na choroby	Visscher, P. M., Gyngell, C., Yengo, L., & Savulescu, J. (2025). Heritable polygenic editing: the next frontier in genomic medicine?. Nature, 637, 637–645 (2025).	https://www.nature.com/articles/s41586-024-08300-4	Naprawa genetyczna człowieka	https://doi.org/10.1038/s41586-024-08300-4	https://openalex.org/W4406155861	Medycyna|DNA i genom|Genomika
BV24y2poRII	Naprawa genetyczna człowieka - Planety lawowe - Pianista z egzoszkieletem | Czytamy naturę #236	2025-02-03T09:00:10Z	2)	13:00	https://www.youtube.com/watch?v=BV24y2poRII&t=780s	planetach skalistych, które są tak blisko swojej gwiazdy, że są częściowo lub całkowicie stopione	Nguyen, T. G., Cowan, N. B., & Dang, L. (2024). Clouds in Partial Atmospheres of Lava Planets and Where to Find Them. The Astronomical Journal, 168(6), 287.	https://iopscience.iop.org/article/10.3847/1538-3881/ad85e0	Planety lawowe	https://doi.org/10.3847/1538-3881/ad85e0	https://openalex.org/W4404819725	Fizyka|Kosmos|Asteroidy i wietrzenie kosmiczne
BV24y2poRII	Naprawa genetyczna człowieka - Planety lawowe - Pianista z egzoszkieletem | Czytamy naturę #236	2025-02-03T09:00:10Z	3)	19:56	https://www.youtube.com/watch?v=BV24y2poRII&t=1196s	egzoszkielecie, który uczy pianistów wykonywania szczególnie trudnych ruchów.	Furuya, S., Oku, T., Nishioka, H., & Hirano, M. (2025). Surmounting the ceiling effect of motor expertise by novel sensory experience with a hand exoskeleton. Science Robotics, 10(98), eadn3802.	https://www.science.org/doi/10.1126/scirobotics.adn3802	Pianista z egzoszkieletem	https://doi.org/10.1126/scirobotics.adn3802	https://openalex.org/W4406387080	Życie człowieka|Sport i sprawność|Sprawność w chorobie i starości
6PaWjYyPr7w	Punk i Emo to niebinarne mięczaki - Nanopręcik Te - Polityka i przestępczość | Czytamy naturę #235	2025-01-27T09:00:10Z	1)	04:54	https://www.youtube.com/watch?v=6PaWjYyPr7w&t=294s	dwóch nowych gatunkach mięczaków sylurskich: Punk ferox i Emo vorticaudum	Sutton, M. D., Sigwart, J. D., Briggs, D. E., Gueriau, P., King, A., Siveter, D. J., & Siveter, D. J. (2025). New Silurian aculiferan fossils reveal complex early history of Mollusca. Nature, 637, 631–636 (2025).	https://www.nature.com/articles/s41586-024-08312-0	Punk i Emo to niebinarne mięczaki	https://doi.org/10.1038/s41586-024-08312-0	https://openalex.org/W4406172921	Ziemia|Gleba, woda, biosfera|Rzeki, wody gruntowe i gleby
6PaWjYyPr7w	Punk i Emo to niebinarne mięczaki - Nanopręcik Te - Polityka i przestępczość | Czytamy naturę #235	2025-01-27T09:00:10Z	2)	12:15	https://www.youtube.com/watch?v=6PaWjYyPr7w&t=735s	nanopręcikach tellurowych i o tym, jak wyglądają w skali atomowej	Chu, C., Wang, Y., & Ma, Y. (2024). Unraveling the Growth Mechanism of Chiral Inorganic Nanocrystals via High-Resolution Electron Microscopy. Journal of the American Chemical Society.	https://pubs.acs.org/doi/10.1021/jacs.4c13478	Nanopręcik Te	https://doi.org/10.1021/jacs.4c13478	https://openalex.org/W4405378566	Wytwarzanie|Materiały|Nanopręciki i cienkie warstwy ZnO
6PaWjYyPr7w	Punk i Emo to niebinarne mięczaki - Nanopręcik Te - Polityka i przestępczość | Czytamy naturę #235	2025-01-27T09:00:10Z	3)	17:48	https://www.youtube.com/watch?v=6PaWjYyPr7w&t=1068s	związkach pomiędzy przynależnością polityczną burmistrzów a przestępczością.	de Benedictis-Kessner, J., Harvey, M., Jones, D., & Warshaw, C. (2025). The partisanship of mayors has no detectable effect on police spending, police employment, crime, or arrests. Science Advances, 11(3), eadq8052.	https://www.science.org/doi/10.1126/sciadv.adq8052	Polityka i przestępczość	https://doi.org/10.1126/sciadv.adq8052	https://openalex.org/W4406386942	Życie człowieka|Problemy społeczne|Przestępczość
Bb71yCGK-34	Nocne płukanie mózgu - Śmierć Wenus - Mózg makaka na wolności | Czytamy naturę #234	2025-01-20T09:00:09Z	1)	05:36	https://www.youtube.com/watch?v=Bb71yCGK-34&t=336s	układzie glimfatycznym mózgu, który przepłukuje przestrzenie między neuronami	Hauglund, N. L., Andersen, M., Tokarska, K., Radovanovic, T., Kjaerby, C., Sørensen, F. L., ... & Nedergaard, M. (2025). Norepinephrine-mediated slow vasomotion drives glymphatic clearance during sleep. Cell.	https://www.sciencedirect.com/science/article/abs/pii/S0092867424013436	Nocne płukanie mózgu	https://doi.org/10.1016/j.cell.2024.11.027	https://openalex.org/W4406155654	Medycyna|Intensywna terapia|Bezdech senny
Bb71yCGK-34	Nocne płukanie mózgu - Śmierć Wenus - Mózg makaka na wolności | Czytamy naturę #234	2025-01-20T09:00:09Z	2)	14:22	https://www.youtube.com/watch?v=Bb71yCGK-34&t=862s	wyłączeniu się aktywności tektonicznej na Wenus, w dość dramatycznych okolicznościach	Weller, M. B., & Kiefer, W. S. (2025). The punctuated evolution of the Venusian atmosphere from a transition in mantle convective style and volcanic outgassing. Science Advances, 11(2), eadn9861.	https://www.science.org/doi/full/10.1126/sciadv.adn9861	Śmierć Wenus	https://doi.org/10.1126/sciadv.adn9861	https://openalex.org/W4406237317	Fizyka|Kosmos|Asteroidy i wietrzenie kosmiczne
Bb71yCGK-34	Nocne płukanie mózgu - Śmierć Wenus - Mózg makaka na wolności | Czytamy naturę #234	2025-01-20T09:00:09Z	3)	21:23	https://www.youtube.com/watch?v=Bb71yCGK-34&t=1283s	aktywności mózgu makaka, któremu pozwolono swobodnie się przemieszczać.	Lanzarini, F., Maranesi, M., Rondoni, E. H., Albertini, D., Ferretti, E., Lanzilotto, M., ... & Bonini, L. (2025). Neuroethology of natural actions in freely moving monkeys. Science, 387(6730), 214-220. 	https://www.science.org/doi/abs/10.1126/science.adq6510	Mózg makaka na wolności	https://doi.org/10.1126/science.adq6510	https://openalex.org/W4406201672	Medycyna|Mózg i zdrowie psychiczne|Procesy poznawcze człowieka
Ll-TKzT5J_c	ChatGPT optymalizuje akcelerator cząstek  - Chińczycy i Księżyc - Alzheimer i opryszczka | CN # 233	2025-01-13T09:00:21Z	1)	04:58	https://www.youtube.com/watch?v=Ll-TKzT5J_c&t=298s	próbie optymalizacji akceleratora cząstek przy pomocy rozmowy z 13 LLM-ami	Kaiser, J., Lauscher, A., & Eichler, A. (2025). Large language models for human-machine collaborative particle accelerator tuning through natural language. Science Advances, 11(1), eadr4173.	https://www.science.org/doi/10.1126/sciadv.adr4173	ChatGPT optymalizuje akcelerator cząstek	https://doi.org/10.1126/sciadv.adr4173	https://openalex.org/W4405967751	Życie człowieka|Wiedza i edukacja|Publikowanie naukowe
Ll-TKzT5J_c	ChatGPT optymalizuje akcelerator cząstek  - Chińczycy i Księżyc - Alzheimer i opryszczka | CN # 233	2025-01-13T09:00:21Z	2)	16:49	https://www.youtube.com/watch?v=Ll-TKzT5J_c&t=1009s	badaniu księżycowych skał przez chińską misję Chang'e-5	Cai, S., Qin, H., Wang, H., Deng, C., Yang, S., Xu, Y., ... & Zhu, R. (2025). Persistent but weak magnetic field at the Moon’s midstage revealed by Chang’e-5 basalt. Science Advances, 11(1), eadp3333.	https://www.science.org/doi/10.1126/sciadv.adp3333	Chińczycy i Księżyc	https://doi.org/10.1126/sciadv.adp3333	https://openalex.org/W4405967705	Fizyka|Kosmos|Asteroidy i wietrzenie kosmiczne
Ll-TKzT5J_c	ChatGPT optymalizuje akcelerator cząstek  - Chińczycy i Księżyc - Alzheimer i opryszczka | CN # 233	2025-01-13T09:00:21Z	3)	21:31	https://www.youtube.com/watch?v=Ll-TKzT5J_c&t=1291s	tajemnych związkach między Alzheimerem, opryszczką i boksem.	Cairns, D. M., Smiley, B. M., Smiley, J. A., Khorsandian, Y., Kelly, M., Itzhaki, R. F., & Kaplan, D. L. (2025). Repetitive injury induces phenotypes associated with Alzheimer’s disease by reactivating HSV-1 in a human brain tissue model. Science Signaling, 18(868), eado6430.	https://www.science.org/doi/10.1126/scisignal.ado6430	Alzheimer i opryszczka	https://doi.org/10.1126/scisignal.ado6430	https://openalex.org/W4406139210	Medycyna|Mózg i zdrowie psychiczne|Zaburzenia psychiczne
-MdDvpCxyzs	Super-rozbłyski słoneczne - Ćwicz do śmierci! - Regurgitality | Czytamy naturę #231	2024-12-23T09:00:00Z	1)	03:27	https://www.youtube.com/watch?v=-MdDvpCxyzs&t=207s	rozbłyskach gwiazdowych nawet setki razy silniejszych niż największe rozbłyski słoneczne	Vasilyev, V., Reinhold, T., Shapiro, A. I., Usoskin, I., Krivova, N. A., Maehara, H., ... & Gizon, L. (2024). Sun-like stars produce superflares roughly once per century. Science, 386(6727), 1301-1305.	https://www.science.org/doi/10.1126/science.adl5441	Super-rozbłyski słoneczne	https://doi.org/10.1126/science.adl5441	https://openalex.org/W4405306556	Fizyka|Kosmos|Wiatr słoneczny i magnetosfery
-MdDvpCxyzs	Super-rozbłyski słoneczne - Ćwicz do śmierci! - Regurgitality | Czytamy naturę #231	2024-12-23T09:00:00Z	2)	08:38	https://www.youtube.com/watch?v=-MdDvpCxyzs&t=518s	pożytkach z aktywności fizycznej aż do wieku 80+	Martinez-Gomez, D., Luo, M., Huang, Y., Rodríguez-Artalejo, F., Ekelund, U., Sotos-Prieto, M., ... & Cabanas-Sánchez, V. (2024). Physical Activity and All-Cause Mortality by Age in 4 Multinational Megacohorts. JAMA Network Open, 7(11), e2446802-e2446802.	https://jamanetwork.com/journals/jamanetworkopen/fullarticle/2826554	Ćwicz do śmierci!	https://doi.org/10.1001/jamanetworkopen.2024.46802	https://openalex.org/W4404587913	Życie człowieka|Umysł i zdrowie|Aktywność fizyczna
-MdDvpCxyzs	Super-rozbłyski słoneczne - Ćwicz do śmierci! - Regurgitality | Czytamy naturę #231	2024-12-23T09:00:00Z	3)	21:31	https://www.youtube.com/watch?v=-MdDvpCxyzs&t=1291s	badaniach pozostałości po dinozaurach: koprolitów, kololitów i regurgitalitów.	Qvarnström, M., Vikberg Wernström, J., Wawrzyniak, Z., Barbacka, M., Pacyna, G., Górecki, A., ... & Niedźwiedzki, G. (2024). Digestive contents and food webs record the advent of dinosaur supremacy. Nature, 636, 397–403.	https://www.nature.com/articles/s41586-024-08265-4	Regurgitality	https://doi.org/10.1038/s41586-024-08265-4	https://openalex.org/W4404754585	Ziemia|Litosfera|Geologia regionalna i złożowa
3Zfm6zO81_U	Kwantowe Commodore 64 - Robot-płaszczka - Dieta mamucia | Czytamy naturę #230	2024-12-16T09:00:03Z	1)	03:55	https://www.youtube.com/watch?v=3Zfm6zO81_U&t=235s	"odtworzeniu ""niewykonalnego klasycznie"" algorytmu kwantowego na Commodore 64"	Anonymous (2024). Quantum Disadvantage. Or, simulating IBM’s ‘quantum utility’ experiment with a Commodore 64. SIGBOVIK 2024 Conference Proceedings, 199.	https://www.sigbovik.org/2024/proceedings.pdf	Kwantowe Commodore 64	https://doi.org/10.1063/1.3061432	https://openalex.org/W1988067110	Fizyka|Fizyka teoretyczna|Podstawy fizyki kwantowej
3Zfm6zO81_U	Kwantowe Commodore 64 - Robot-płaszczka - Dieta mamucia | Czytamy naturę #230	2024-12-16T09:00:03Z	2)	10:31	https://www.youtube.com/watch?v=3Zfm6zO81_U&t=631s	robotycznej płaszczce, która pływa nad wyraz zręcznie i szybko	Qing, H., Guo, J., Zhu, Y., Chi, Y., Hong, Y., Quinn, D., ... & Yin, J. (2024). Spontaneous snapping-induced jet flows for fast, maneuverable surface and underwater soft flapping swimmer. Science Advances, 10(49), eadq4222.	https://www.science.org/doi/10.1126/sciadv.adq4222	Robot-płaszczka	https://doi.org/10.1126/sciadv.adq4222	https://openalex.org/W4405023162	Symbole-bity-sygnały|Maszyny|Metamateriały akustyczne i mechaniczne
3Zfm6zO81_U	Kwantowe Commodore 64 - Robot-płaszczka - Dieta mamucia | Czytamy naturę #230	2024-12-16T09:00:03Z	3)	14:44	https://www.youtube.com/watch?v=3Zfm6zO81_U&t=884s	diecie paleolitycznej rdzennych Amerykanów, ustalonej na podstawie szczątków 18-miesięcznego dziecka.	Chatters, J. C., Potter, B. A., Fiedel, S. J., Morrow, J. E., Jass, C. N., & Wooller, M. J. (2024). Mammoth featured heavily in Western Clovis diet. Science Advances, 10(49), eadr3814.	https://www.science.org/doi/10.1126/sciadv.adr3814	Dieta mamucia	https://doi.org/10.1126/sciadv.adr3814	https://openalex.org/W4405022518	Społeczeństwo|Historia i kultura|Ewolucja człowieka, początki cywilizacji
JyjQStPZRrc	Bakterie z kosmosu - Robot sam w laboratorium - Łagodny jak dodo | Czytamy naturę #228	2024-12-02T09:00:28Z	1)	05:19	https://www.youtube.com/watch?v=JyjQStPZRrc&t=319s	próbce asteroidy Ryugu, na której ku zdziwieniu wszystkich znaleziono komórki bakteryjne	Genge, M. J., Almeida, N., Van Ginneken, M., Pinault, L., Preston, L. J., Wozniakiewicz, P. J., & Yano, H. (2024). Rapid colonization of a space‐returned Ryugu sample by terrestrial microorganisms. Meteoritics & Planetary Science.	https://onlinelibrary.wiley.com/doi/10.1111/maps.14288	Bakterie z kosmosu	https://doi.org/10.1111/maps.14288	https://openalex.org/W4404325999	Biologia|Ekologia i ochrona środowiska|Jakość wody, mikroorganizmy wodne
JyjQStPZRrc	Bakterie z kosmosu - Robot sam w laboratorium - Łagodny jak dodo | Czytamy naturę #228	2024-12-02T09:00:28Z	2)	13:30	https://www.youtube.com/watch?v=JyjQStPZRrc&t=810s	robocie-chemiku, którego można pozostawić samego w laboratorium	Dai, T., Vijayakrishnan, S., Szczypiński, F. T., Ayme, J. F., Simaei, E., Fellowes, T., ... & Cooper, A. I. (2024). Autonomous mobile robots for exploratory synthetic chemistry. Nature, 635, 890–897 (2024).	https://www.nature.com/articles/s41586-024-08173-7	Robot sam w laboratorium	https://doi.org/10.1038/s41586-024-08173-7	https://openalex.org/W4404105402	Chemia|Fotochemia organiczna|Fotochemia farmaceutyczna
JyjQStPZRrc	Bakterie z kosmosu - Robot sam w laboratorium - Łagodny jak dodo | Czytamy naturę #228	2024-12-02T09:00:28Z	3)	21:33	https://www.youtube.com/watch?v=JyjQStPZRrc&t=1293s	dwóch gatunkach ptaków, droncie dodo i droncie samotnym, których historie potoczyły się zupełnie inaczej.	Rijsdijk, K. F., Croll, J. C., Hume, J. P., Janoo, A., Aguilée, R., De Groeve, J., ... & Claessens, L. P. (2024). Sea level rise and the evolution of aggression on islands. iScience, 27(11).	https://www.sciencedirect.com/science/article/pii/S2589004224024611	Łagodny jak dodo			No DOI
Hnd7m1mzgWA	Hologram z embrionem - Mniej niż karły - Poezja z ChatGPT | Czytamy naturę #227	2024-11-25T09:00:23Z	1)	07:40	https://www.youtube.com/watch?v=Hnd7m1mzgWA&t=460s	trójwymiarowej mapie embrionu, z dokładnością do jednej komórki	Qiu, X., Zhu, D. Y., Lu, Y., Yao, J., Jing, Z., Min, K. H., ... & Bai, Y. (2024). Spatiotemporal modeling of molecular holograms. Cell.	https://www.sciencedirect.com/science/article/pii/S0092867424011590	Hologram z embrionem	https://doi.org/10.1016/j.cell.2024.10.011	https://openalex.org/W4404236873	Symbole-bity-sygnały|Maszyny|Metamateriały akustyczne i mechaniczne
Hnd7m1mzgWA	Hologram z embrionem - Mniej niż karły - Poezja z ChatGPT | Czytamy naturę #227	2024-11-25T09:00:23Z	2)	14:58	https://www.youtube.com/watch?v=Hnd7m1mzgWA&t=898s	obiektach, które są wielkości planet, ale powstały jak gwiazdy	Langeveld, A. B., Scholz, A., Mužić, K., Jayawardhana, R., Capela, D., Albert, L., ... & Meyer, M. (2024). The JWST/NIRISS deep spectroscopic survey for young brown dwarfs and free-floating planets. The Astronomical Journal, 168(4), 179.	https://iopscience.iop.org/article/10.3847/1538-3881/ad6f0c	Mniej niż karły	https://doi.org/10.3847/1538-3881/ad6f0c	https://openalex.org/W4402703609	Fizyka|Kosmos|Astrofizyka gwiazdowa i galaktyczna
Hnd7m1mzgWA	Hologram z embrionem - Mniej niż karły - Poezja z ChatGPT | Czytamy naturę #227	2024-11-25T09:00:23Z	3)	21:46	https://www.youtube.com/watch?v=Hnd7m1mzgWA&t=1306s	poezji generowanej przez AI.	Porter, B., & Machery, E. (2024). AI-generated poetry is indistinguishable from human-written poetry and is rated more favorably. Scientific Reports, 14(1), 26133.	https://www.nature.com/articles/s41598-024-76900-1	Poezja z ChatGPT	https://doi.org/10.1038/s41598-024-76900-1	https://openalex.org/W4404347568	Życie człowieka|Tekst i tłumaczenie|Komputerowa analiza tekstu
ASnskwKnktE	Namiot biały, ale czarny - Hydrożel półprzewodnikowy - Szybkie wąchanie | Czytamy naturę #226	2024-11-11T09:00:09Z	1)	05:59	https://www.youtube.com/watch?v=ASnskwKnktE&t=359s	materiale, który zależnie od temperatury jest albo czarny, albo biały	Zhu, K., Yao, H., Song, J., Liao, Q., He, S., Guang, T., ... & Qu, L. (2024). Temperature-adaptive dual-modal photonic textiles for thermal management. Science Advances, 10(41), eadr2062.	https://www.science.org/doi/10.1126/sciadv.adr2062	Namiot biały, ale czarny	https://doi.org/10.1126/sciadv.adr2062	https://openalex.org/W4403276754	Społeczeństwo|Budynki i transport|Inżynieria i prawo budowlane
ASnskwKnktE	Namiot biały, ale czarny - Hydrożel półprzewodnikowy - Szybkie wąchanie | Czytamy naturę #226	2024-11-11T09:00:09Z	2)	14:40	https://www.youtube.com/watch?v=ASnskwKnktE&t=880s	hydrożelu półprzewodnikowym, czyli czymś, co świetnie się dogaduje zarówno z ciałem ludzkim, jak i z elektroniką	Dai, Y., Wai, S., Li, P., Shan, N., Cao, Z., Li, Y., ... & Wang, S. (2024). Soft hydrogel semiconductors with augmented biointeractive functions. Science, 386(6720), 431-439.	https://www.science.org/doi/10.1126/science.adp9314	Hydrożel półprzewodnikowy	https://doi.org/10.1126/science.adp9314	https://openalex.org/W4403708003	Chemia|Materiały miękkie i biokompatybilne|Inżynieria tkankowa i biomedyczna
