cluster_id	x	y	num_recent_articles	cluster_category	growth_rating	key_concepts
78946	17.1824	114.95	31	0	96.68	151971,35662,96636,228451,192895
70439	108.3644	-14.5896	11	0	99.51	32955,32956,68887,216807,159493
57016	16.8279	115.5572	95	0	63.19	164781,173153,63473,206673,192948
86435	101.9569	180.857	44	0	54.36	244750,114017,66665,244692,91495
13754	-60.6085	150.2359	625	0	8.51	241972,188105,82210,151900,188120
82217	-181.6098	136.8791	40	0	75.61	173241,252055,171394,210816,21429
56515	-17.9816	118.5623	108	0	14.04	204772,31799,165886,119302,150119
43870	-23.2293	115.2636	136	0	41.98	202275,160565,213226,252547,2528
76976	-23.0194	107.0692	57	0	82.79	4271,252650,114789,257793,189295
57592	-33.7224	111.1651	95	0	68.95	217960,235741,236613,90724,252294
17783	-26.1534	118.2016	267	0	93.36	188476,235849,218878,109195,186336
82013	-28.3853	124.5307	51	0	80.14	220091,247534,247533,196115,192786
28770	-3.4096	115.3873	253	0	67.18	158410,178929,178930,213300,249796
23279	-30.4123	115.1827	62	0	65.04	158385,194912,157569,145201,263829
54874	-32.9225	119.17	20	0	92.5	157576,138158,48388,254248,123999
63866	-3.5243	101.9923	190	0	16.05	102668,33630,53359,157573,155169
29591	21.2303	115.2776	166	0	55.61	161813,252626,63473,185703,45180
27637	-23.0579	113.8526	203	0	32.12	252384,156170,252531,179924,269063
25431	60.257	-124.0384	161	0	86.02	195405,236276,235743,252505,250182
7746	-26.6757	114.247	112	0	21.89	194913,263829,222016,14863,56801
39893	-10.2848	112.0945	184	0	65.08	249787,249786,14990,118246,113807
31962	25.9658	111.3442	31	0	94.74	90557,13879,137755,152232,71222
49863	-53.131	148.4766	59	0	88.12	246420,243515,99489,24246,150014
37534	-11.2667	111.6866	127	0	64.83	4382,158410,249787,249750,4369
47306	-33.8137	116.4179	95	0	71.22	167494,29925,241288,189542,147854
36480	-1.3107	113.9649	149	0	14.35	252746,252744,255308,124525,6686
81936	10.218	119.5782	144	0	87.56	36452,119292,82501,83844,261492
64505	-23.5206	116.6092	94	0	68.0	272998,272992,14105,272994,217220
17960	8.3811	107.0513	172	0	76.96	249633,238379,156835,121992,163442
52109	-32.0998	117.8102	61	0	35.0	197324,33474,236276,226228,189363
81708	-32.2803	114.1963	83	0	84.71	5903,72348,72349,221994,126329
80757	-11.4362	114.5658	22	0	26.37	88474,123774,194765,95443,171669
24981	-34.8191	120.5743	334	0	57.86	28560,242815,182235,254840,265454
31070	-35.6216	114.0947	203	0	61.73	194219,40136,40128,40722,144980
66865	-34.7219	113.2167	86	0	65.13	56551,23269,16159,49557,49556
57737	-14.2428	117.6403	145	0	89.97	167245,55528,233448,155825,45429
42138	-25.4757	115.8484	236	0	3.21	16162,166091,91554,64845,243497
64481	124.466	185.1398	19	0	96.53	83190,207810,46553,111181,177987
52408	-31.9539	115.7255	82	0	69.86	230333,185780,9820,118851,47652
8296	-21.1146	117.6226	315	0	43.31	252285,195721,198622,236276,158410
63035	-36.7085	117.8264	47	0	92.61	56845,194905,211302,122648,112895
47864	-23.4407	112.8265	159	0	7.58	186591,157579,254059,213217,38344
61124	-34.9238	115.5504	95	0	17.13	76474,72347,159504,167470,189549
30147	-40.3402	163.4471	201	0	46.54	165530,187969,25404,2173,170554
83798	12.3735	129.1315	17	0	91.86	68883,42886,55113,273946,49802
74469	-4.5023	127.5633	101	0	71.93	85703,77986,192843,234374,232841
60458	12.0866	136.9288	163	0	25.79	260158,226513,69668,29332,159341
64438	4.9959	136.1413	130	0	76.28	104953,114826,26132,9542,272479
61336	6.6963	140.1902	30	0	94.26	75866,36455,208617,122562,148034
39369	93.0627	190.6223	21	0	61.36	178758,56386,31531,72600,197215
57283	-21.3926	136.954	94	0	21.98	192779,234375,47274,222528,239713
62545	5.8455	133.4076	105	0	63.72	147150,135930,231888,192468,192948
81773	52.1422	195.8884	38	0	86.93	31789,103523,44027,120707,236979
63799	65.6051	162.9859	37	0	65.34	16488,235608,247812,192964,16489
66265	20.7711	139.1278	68	0	89.02	107846,45529,21969,192786,75121
77098	-13.414	110.2365	9	0	94.88	5544,36970,8633,134364,186489
76082	-5.7133	122.0384	42	0	68.45	252266,193053,192865,193006,207493
79057	10.6139	131.0504	83	0	89.91	131911,104942,10603,233885,49798
8384	-39.8129	123.4052	210	0	23.38	203884,234381,174494,173628,241687
78191	1.7262	135.8024	41	0	98.32	145116,29635,31145,60861,105084
14369	10.18	136.3862	469	0	13.82	183409,16032,44307,226567,96179
74244	-16.9657	118.6683	98	0	5.69	252294,158406,269778,209831,158407
57295	-42.4133	153.81	173	0	80.26	68884,178004,126938,154065,234669
16707	23.9232	123.912	309	0	61.87	192969,20798,254253,170601,104419
57231	1.8123	132.3153	155	0	47.96	169245,233874,190815,254881,51544
67145	127.8522	188.8629	22	0	94.71	118806,54441,195676,166299,249789
84769	3.8319	136.9062	85	0	89.27	19656,188767,134354,188768,134688
67379	118.5996	170.6869	39	0	89.14	152973,172378,81729,190816,152975
71413	-13.7042	134.0315	24	0	65.33	158344,137546,150747,184938,54553
49941	-51.7032	158.4427	125	0	37.76	222716,178003,179963,222712,122190
15664	-38.1003	115.2813	176	0	25.12	13557,195405,195729,87695,174959
76166	-29.138	127.7854	214	0	88.78	5112,143899,271670,254881,118816
20504	-50.3325	137.2142	153	0	28.8	56484,194902,102391,11871,170676
59545	-34.5465	118.5117	74	0	54.59	93440,15326,227477,109194,124098
49019	-38.4799	117.5304	164	0	90.63	8234,8235,242147,143201,64907
55788	-118.6886	167.6608	66	0	84.81	49827,49828,195721,234381,232806
45814	-25.2158	139.0614	237	0	6.8	104988,6605,197503,157586,254813
82825	-40.7997	132.218	61	0	39.15	193384,260012,227255,76973,116757
62080	-83.393	211.2989	46	0	89.76	119198,133992,14573,212491,143901
54791	-75.9767	166.4996	92	0	81.65	26915,24246,211918,206576,99490
42614	31.402	125.2446	160	0	15.25	272236,272233,248040,171354,248028
49686	-36.5024	118.1746	65	0	89.45	112899,131124,19545,48576,29358
42122	-61.5433	167.5967	71	0	78.32	120525,157386,153108,261327,178750
62148	-42.2906	145.8413	91	0	57.01	126003,56496,188081,190607,49407
47448	-46.8263	166.6153	109	0	93.47	212489,147854,153977,183363,58806
86773	-32.4612	132.6791	65	0	93.94	188090,31542,66244,257194,218349
75050	-27.9594	137.9042	107	0	61.82	220581,234290,24168,205382,123329
24369	-38.9226	117.6717	363	0	33.92	217225,195721,87852,42425,228681
69021	-31.4705	124.1481	74	0	71.85	88910,126243,224434,205334,69249
69200	-37.1962	118.2855	67	0	73.14	158346,158345,79214,144632,58810
61635	-9.629	126.3067	146	0	73.69	233885,211448,233846,156165,221626
86420	54.2091	124.3687	29	0	87.04	45385,59840,203878,202858,137790
78907	20.6353	121.2321	31	0	99.18	24904,70711,70710,194782,272218
69145	-39.8227	154.7799	98	0	53.77	99487,227746,223255,143511,30347
52164	-39.5031	175.6254	143	0	43.79	240145,28079,240146,5177,28078
68820	-37.7365	119.6143	145	0	86.83	27109,228047,251896,8856,167457
42754	-52.8281	150.7156	177	0	64.19	24246,209538,95179,26911,240790
78019	12.6697	121.135	87	0	32.84	208622,240813,165591,24822,147854
25894	-51.2655	162.4674	106	0	59.71	143511,93334,143512,38457,93284
77698	-40.3434	124.1959	107	0	81.78	271804,56562,177818,27110,195721
57399	-28.304	128.8946	62	0	82.25	157581,157584,254881,15290,242564
61979	-39.54	117.3186	80	0	60.68	113006,242326,56524,242323,27113
49843	-53.0099	159.428	116	0	45.67	93484,91513,83750,94686,3446
40193	-124.4406	175.6817	80	0	84.47	248082,145612,137409,189801,189865
27380	-33.5268	145.8815	154	0	42.44	254881,173396,232847,242621,254850
14706	-40.1425	161.0011	395	0	42.39	83796,221454,157247,254881,153094
67102	-33.7265	118.6772	50	0	91.0	4002,11034,126187,97193,166283
52927	-92.3556	168.1277	27	0	74.82	194879,92708,223917,228992,141589
64088	-64.2402	150.9714	89	0	35.28	127860,243704,243702,188059,188089
62382	-45.3351	133.5496	70	0	63.31	230063,189546,189550,102657,12473
86404	-80.8446	148.0185	75	0	90.85	90890,165591,126424,189528,211726
57094	-32.4522	153.1224	125	0	37.01	159670,167668,180108,91490,153100
69881	-139.132	166.9731	78	0	31.75	41549,135599,50609,125420,50642
74125	-17.9402	134.4964	87	0	61.26	180115,208681,205338,153673,208696
60604	-21.3484	134.4902	78	0	68.33	252263,147182,205380,205379,190619
51541	-41.3636	88.0864	102	0	75.35	234375,192786,177324,153107,192422
34440	-48.9475	161.6452	142	0	86.97	115402,81000,143836,271646,179981
56516	-97.4744	184.1378	87	0	63.37	246465,232684,143514,11875,269404
61363	-40.4765	143.3206	128	0	21.96	204353,254881,167666,63954,180108
42903	-36.1563	117.3428	156	0	28.92	45126,75012,159516,159494,27116
82398	2.2074	110.8049	78	0	95.93	210972,234381,195479,254034,55919
41888	-54.331	153.2994	126	0	81.9	249801,5969,245060,5045,5433
62580	78.5371	196.5714	188	0	45.07	265954,125394,47593,228591,253370
81504	-40.1583	149.5953	178	0	59.74	191103,205380,220095,179955,83084
55869	-20.7491	114.5145	125	0	64.75	217959,188534,189761,189542,195721
63932	-134.0165	177.3243	47	0	71.28	14415,72002,19749,248168,179841
79630	-17.6685	116.2391	49	0	91.32	55796,190684,156541,195721,190679
66456	-20.2594	121.863	94	0	82.42	134550,198838,178927,195721,157585
85097	4.0467	124.5457	55	0	58.73	229721,240814,45560,156472,254838
4654	-25.9263	139.8385	595	0	36.08	232835,254881,194777,194879,194781
59615	-21.7098	135.2257	71	0	45.88	120176,31844,205365,221300,205377
40371	-21.3982	140.1741	223	0	22.49	5467,165591,271743,193472,13142
26803	-55.7662	155.2795	195	0	54.49	188081,187993,188057,82258,206584
78385	-43.2015	122.4075	66	0	55.8	189823,267635,93471,45016,195721
56541	-126.3743	172.8278	73	0	78.7	156428,6001,156430,8825,91447
22143	-25.0432	115.1298	245	0	52.39	221998,14102,221995,221996,194911
82359	-39.6919	119.023	46	0	92.04	4288,93932,272755,185720,203748
49451	0.9036	148.6411	149	0	71.48	159768,189763,254881,254838,189867
77852	-58.451	153.5481	120	0	84.0	11875,11879,11870,166284,151569
5193	-24.3024	120.0239	515	0	78.07	190627,150918,40694,9970,88468
66941	-74.5175	151.9071	75	0	78.44	11897,2018,2022,91086,120423
68354	35.0351	50.5096	26	0	95.35	198348,122874,158410,171164,251987
78652	-32.4029	133.644	189	0	76.14	192786,105285,254881,127016,205125
41493	-33.1373	116.1122	93	0	60.32	124098,251984,213406,195721,213405
36795	3.5089	156.5554	134	0	69.73	159770,249666,219349,113905,177324
62571	-46.9541	181.4045	21	0	74.82	127011,54588,213774,134681,58874
23129	-56.8924	152.1696	122	0	38.45	75115,193465,146789,63160,55171
58954	-52.0598	166.6606	118	0	68.08	197694,36372,188125,5463,87691
73516	-95.6696	158.6889	62	0	57.98	265950,248082,105144,143543,29653
39403	-5.5439	114.1046	202	0	80.05	236281,152771,175886,190677,266245
59875	-61.6068	152.8945	14	0	99.98	94042,31975,82116,14387,18410
62259	-32.4853	120.8792	106	0	23.78	14530,45131,127652,122779,171499
18490	-19.4377	126.2358	175	0	50.57	251986,245461,254881,82726,252019
63958	-18.6351	137.7701	29	0	98.85	75925,106813,79253,159819,13877
59565	-35.832	121.3432	50	0	80.75	164707,151039,147854,81335,109265
25120	-8.2968	122.1405	71	0	61.04	181785,271743,257272,90724,91184
49883	-25.8874	144.3646	205	0	14.39	213578,207448,207447,171426,171420
69429	-62.16	151.4015	92	0	76.4	165591,195531,152121,207351,254034
76566	-25.9893	121.0275	82	0	73.27	12058,115249,119165,12059,82523
27157	-33.9344	119.3458	140	0	76.26	93385,158348,26516,244014,14921
25978	-38.332	146.3808	161	0	67.09	60411,179851,3247,179863,205346
74053	-29.0975	142.9431	154	0	86.83	69282,108373,14263,150751,110081
73203	-41.2505	122.9713	48	0	14.79	167478,53975,273031,273887,112894
41816	-125.1947	173.3595	183	0	40.76	50676,20107,189804,53561,251962
74825	-32.2206	119.538	70	0	77.01	5999,273306,45139,255942,273305
77439	-53.1257	156.9897	73	0	25.48	158303,234709,25470,112931,164993
28075	-52.4712	155.1767	71	0	79.54	188081,188024,146707,49419,194804
65930	-14.4913	116.0845	65	0	95.78	172035,160565,242137,30793,21143
69277	-33.363	123.1797	123	0	71.29	179871,127736,103715,123869,48346
46884	-34.4713	141.853	123	0	56.64	219348,179870,53454,221305,53455
81396	-30.3773	129.6212	141	0	85.61	205297,16931,56550,254273,205380
46405	53.3718	180.3725	170	0	15.81	125284,125283,253172,253250,22565
61022	-40.5224	117.1649	51	0	88.62	131133,145000,220625,31745,64906
51400	-41.0478	117.5594	115	0	72.41	214065,232288,232289,161761,41543
66034	-33.246	122.3703	129	0	88.58	257335,272690,227001,159492,128929
75776	-17.5279	119.7747	372	0	67.77	268314,140431,268315,268352,184316
74188	-62.8574	158.6855	95	0	57.72	167512,167511,252303,124468,140652
60743	-100.0165	157.6889	108	0	73.24	253434,247967,221469,120720,254838
22769	-35.2684	118.1046	151	0	70.57	223912,194280,236276,29359,195721
16847	-27.1987	120.9948	278	0	27.81	251986,9357,254881,213418,22255
33735	-55.4437	153.9573	150	0	45.79	26850,119142,241318,90889,56188
65441	1.5504	134.6162	135	0	14.92	265954,21908,4248,144554,35146
82433	-42.1683	141.9813	41	0	72.61	16541,16542,137798,192786,85488
53621	-46.1637	157.5719	74	0	83.8	250398,159741,93334,254287,250402
35162	-34.7583	114.9592	131	0	38.71	19739,252332,196043,76453,79212
86549	4.025	122.9537	34	0	85.91	234375,54433,86073,195962,143768
31827	-29.3821	139.1057	62	0	60.43	74517,137571,247912,63418,21978
36867	-57.1607	155.6293	171	0	64.34	11875,40690,11879,11888,21944
80143	-19.0547	114.3285	124	0	77.3	157019,5299,157018,196714,196746
47478	-41.278	146.5267	250	0	12.5	223256,268129,245031,190608,188038
24821	-3.9283	123.4476	571	0	10.02	94784,254881,195726,5708,254838
15904	28.4355	123.1206	157	0	1.1	161138,230960,171355,26508,254881
42730	-31.3852	119.7998	79	0	57.26	124152,240794,195721,9844,153386
54728	-14.4691	123.8466	66	0	83.82	119151,3146,35361,126991,31791
47156	-79.5458	187.5851	139	0	81.65	223843,271646,122388,249854,23284
23280	-15.9008	136.6415	199	0	32.29	250418,144948,230028,250405,250399
5582	-39.2362	124.1885	270	0	9.86	197323,14528,209301,195625,159502
32217	-62.7253	149.148	184	0	55.6	12129,93362,247473,12131,9394
66938	-115.9347	168.0257	71	0	7.23	96258,96256,53591,53592,165591
64348	-3.0362	120.5518	52	0	83.12	147195,147196,126235,151051,265969
63104	-54.2006	147.3485	78	0	59.38	99545,146708,86051,115409,227893
78486	-61.4674	149.3989	108	0	62.82	9415,261221,158666,4943,57334
36528	-38.5933	125.2153	169	0	70.06	254270,100621,254303,221286,214062
15648	-21.8665	110.1748	127	0	68.84	222018,159705,222015,224977,159707
58912	-29.4522	114.0834	91	0	87.27	16163,243511,209595,198143
16091	-11.1702	111.177	110	0	58.42	228528,224977,213266,188036,255181
49383	-16.8739	105.4521	43	0	96.03	55919,20893,122302,260968,49139
81105	100.3323	150.9859	10	0	74.82	266812,239643,105845,273892,21908
65991	-7.4685	108.5666	108	0	54.63	4160,165009,187965,252378,198279
82643	63.4309	-136.3774	17	0	97.12	245752,255459,266823,255490,138262
56338	-22.0783	113.0466	49	0	95.14	94730,218002,148373,157839,142924
75561	-19.7028	108.5584	62	0	73.61	81649,254057,88590,13094,96267
85398	97.1456	157.8486	136	0	11.02	56980,138792,258316,195261,130069
28777	105.0605	192.405	263	0	11.25	178558,123258,193289,178564,244202
41212	44.4304	113.4352	33	0	84.04	137528,137529,257192,188620,167856
85470	87.2832	199.1559	123	0	2.67	67902,120715,110343,224446,56979
82270	102.3359	196.9348	74	0	81.56	1252,248082,203422,220669,948
76629	215.3948	127.4233	123	0	25.24	36321,144532,50268,16925,192786
28015	86.2279	198.7173	488	0	1.7	235250,89916,226813,167939,240952
73038	97.7472	190.4811	109	0	81.37	232905,126546,202046,197909,186854
52262	94.1084	167.0172	182	0	4.69	160871,258817,264990,256201,258805
85361	128.7773	35.8453	57	0	92.49	194880,269404,19330,189536,178772
65494	112.9213	174.6296	175	0	10.09	260156,245642,235099,118635,167417
70018	127.7437	33.1442	121	0	25.71	254100,189538,15620,250629,11288
55099	97.9924	182.4222	202	0	7.46	194507,171399,11290,171404,171398
76378	183.55	59.1323	668	0	3.11	217344,171405,214866,159655,140292
81679	111.6419	179.1263	80	0	77.8	213124,217899,264990,54462,232743
85628	89.6934	198.9967	162	0	42.25	185483,248068,47074,232743,89910
45599	95.5218	196.9361	331	0	1.43	194507,244750,12002,158770,11285
82411	171.2409	402.9979	7	0	83.25	147624,147625
60633	28.2305	170.9189	38	0	64.98	9184,165008,247995,217936,150668
51683	99.157	187.7426	310	0	17.5	194507,254350,273027,272559,248038
86607	101.9447	157.0538	499	0	40.44	266311,117453,137813,111883,132959
82058	124.129	106.2808	107	0	74.05	189539,254395,126386,171355,178751
59665	108.0812	190.1575	73	0	13.35	7724,238508,138206,86227,195475
50819	123.8723	168.4891	180	0	9.41	167442,194507,191313,156322,264990
82562	83.2442	205.2229	90	0	76.95	56134,224435,49895,92470,93962
72257	39.2851	117.7163	21	0	83.25	117938,118045,39373,174332,144905
62219	194.2019	45.98	422	0	0.05	273010,4549,194491,159340,22713
75262	105.5443	187.7248	46	0	17.0	52998,255925,184018,155824,271719
58467	119.8283	99.1457	109	0	43.26	258995,227045,148173,259003,259001
79560	103.709	160.1323	24	0	94.03	114873,92476,194127,42470,93925
82547	-105.3326	255.552	9	0	99.51	65691,40899,81435,103928,235211
86643	72.6608	200.6446	66	0	91.83	253460,129298,122296,125326,253472
66968	76.0194	212.5895	365	0	0.11	190690,25852,73047,261645,186011
74972	112.7669	189.3384	115	0	44.87	118564,172753,49929,60296,199895
77139	130.2135	29.4175	66	0	90.23	147178,90908,198294,272830,133144
52555	-59.1457	152.8826	126	0	75.64	271029,195511,202258,13273,195493
78853	37.6671	137.996	13	0	74.82	30216,83452,157794,85604,138057
57871	87.4307	-330.5679	23	0	96.47	76857,47546,75614,54536,113541
69255	-1.4957	115.5475	53	0	59.28	188805,192843,150865,234157,220595
85699	142.1068	180.1898	112	0	82.97	187327,48811,108092,187325,240809
65372	97.1553	194.6561	243	0	33.37	205975,174172,271641,159964,253484
49820	66.7835	188.6078	79	0	3.24	101669,174190,228983,16490,208686
83303	85.5531	204.5152	77	0	18.03	253269,253404,226865,253362,190832
55824	121.5562	188.7674	132	0	40.68	92172,63702,22160,245651,63701
76888	272.7296	340.2906	53	0	72.97	248068,26096,120728,189541,178751
72920	92.7673	196.9102	64	0	21.03	37920,253484,99828,222906,69973
80860	82.5954	206.3008	47	0	6.79	110343,186862,231549,125918,246374
39477	83.5328	202.9177	56	0	12.76	259663,253456,36489,114151,207436
85278	-164.1595	168.7685	458	0	0.47	273027,272559,194462,113676,159338
69884	-10.9585	150.7055	176	0	65.55	208618,254909,246848,75835,264367
33207	90.5494	196.3891	385	0	3.48	244707,260755,118204,244681,244727
65867	80.6636	210.0545	155	0	19.72	135581,125337,170231,81412,186851
54216	86.6166	197.6386	771	0	0.48	18875,117954,273027,255941,194871
82216	-38.4044	162.5449	57	0	85.0	12000,45343,141535,30260,143511
70352	-133.1208	214.7104	108	0	91.84	125281,125256,253484,130715,253371
44362	263.7736	283.0273	10	0	95.14	106787,151672,85143,134953,170222
81039	79.2066	219.5212	26	0	93.51	37553,60141,126238,253252,76360
69764	-76.7701	193.3118	141	0	80.13	92565,247335,194939,176654,166314
32170	-64.6505	174.7856	161	0	24.06	177472,188026,271646,200692,200706
47213	-61.1803	178.7776	124	0	30.88	83750,3725,126336,147854,147575
60754	57.6894	252.2844	118	0	21.21	273293,221361,103518,45023,103534
64832	-82.448	218.9277	272	0	33.86	271692,271646,147645,1733,115454
63000	-57.8733	148.5988	16	0	99.87	53627,51106,117398,185460,73276
79212	68.3439	199.061	244	0	63.85	253370,210644,189852,253333,210647
46643	35.5978	221.2352	264	0	46.21	215831,215842,99451,83750,130234
48708	78.2684	205.4247	202	0	3.05	253371,232181,131243,125343,253208
61699	70.8804	196.6085	56	0	63.46	253336,244592,253426,133233,253250
75848	33.4359	178.0648	64	0	84.57	195264,35039,5163,245573,253489
76512	-119.5204	190.9776	176	0	51.26	253336,216718,229734,191195,101118
85776	87.7103	211.8515	34	0	18.85	66942,93952,89621,54692,196884
56402	64.7566	183.1144	43	0	90.96	152116,39404,253348,182187,253244
30436	-57.5223	153.8798	175	0	7.41	99489,232324,115415,246421,24246
82697	75.046	203.4121	307	0	28.22	253370,253333,253404,150226,226814
77131	114.7185	112.4717	134	0	47.41	230995,226971,231003,259713,16925
43949	-56.9029	172.4043	158	0	3.4	271646,274248,274253,254881,147854
59904	-14.1614	141.2772	115	0	59.37	195687,64837,195685,253294,195684
57309	-57.345	161.9278	138	0	53.02	189477,189479,257531,153104,266242
58691	110.1806	193.6202	15	0	98.43	267639,154035,157252,119280,260853
57041	-79.6332	163.568	32	0	53.23	271656,93404,49381,136046,243702
59467	-65.8531	152.8668	119	0	38.87	221298,125397,253370,232851,261029
59616	-65.3748	177.1039	90	0	41.92	74482,55858,158746,11873,197517
71191	24.3934	139.9611	141	0	79.83	103946,178561,152863,198991,165591
